"NumberOfOpenCreditLinesAndLoans","log_age","log_income","log_income_person","log_income_age","UnknownIncomeDebtRatio","log_Debt","log_DebtRatio","log_HouseholdSize","log_NumberOfTimes90DaysLate","log_NumberOfTime60.89DaysPastDueNotWorse","log_NumberOfTime30.59DaysPastDueNotWorse","NumberOfTimesPastDue","NumberOfTime30.89DaysPastDueNotWorse","Extreme_RevolvingUtilization","log_RevolvingUtilizationOfUnsecuredLines","log_NumberOfOpenCreditLinesAndLoans","log_NumberOfOpenCreditLinesAndLoansPerPerson","DelinquenciesPerLine","MajorDelinquenciesPerLine","MinorDelinquenciesPerLine","RevolvingLines","RealEstateLoansPerPerson","log_NumberRealEstateLoansOrLines","DisposableIncome","SeriousDlqin2yrs","UnknownIncome","NoIncome","Income_100","Income_1000","Income_5000","ZeroDebtRatio","DTIOver33","DTIOver43","UnknownNumberOfDependents","NoDependents","Has.Dependents","NumberOfTimes90DaysLateLarge","NumberOfTimes90DaysLate96","NumberOfTimes90DaysLate98","Never90DaysLate","NumberOfTime60.89DaysPastDueNotWorseLarge","NumberOfTime60.89DaysPastDueNotWorse96","NumberOfTime60.89DaysPastDueNotWorse98","Never60.89DaysPastDueNotWorse","NumberOfTime30.59DaysPastDueNotWorseLarge","NumberOfTime30.59DaysPastDueNotWorse96","NumberOfTime30.59DaysPastDueNotWorse98","Never30.59DaysPastDueNotWorse","NeverPastDue","Never30.89DaysPastDueNotWorse","ZeroRevolvingUtilization","Weird0999Utilization","FullUtilization","ExcessUtilization","AnyOpenCreditLinesOrLoans","HasRevolvingLines","HasRealEstateLoans","HasMultipleRealEstateLoans","EligibleSS"
0.30067134395838,0.488655119690134,0.375022635922273,0.299138664769391,0.33128319651328,-0.165378977283713,0.592109523869503,0.2725644422757,0.564348945188091,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.167081585007159,0.532904295910678,0.0899495833607377,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.32849299136048,-0.237380662023573,-0.57382009439116,0.012812528676029,"0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-0.865293899798426,0.123641280979091,0.290437835540156,0.413633049381633,0.277564128787961,-0.165378977283713,-1.07404568114871,-2.78358795546941,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.78677764862912,-0.778083046653631,-0.179590017119694,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.720683591414389,-0.77309049806886,-0.57382009439116,0.0174425813535136,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
0.106343803332246,0.0587336251547867,0.696177033792375,0.511623857335135,0.684466312063477,-0.165378977283713,0.898506645496339,0.182030681584899,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.441441076968916,0.382159234732399,-0.527087000193378,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.118657674805507,-0.415950607372002,-0.57382009439116,0.0351251995652811,"0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
2.63260183147199,0.76506369420639,0.633390177698382,0.766412428638609,0.564245522376554,-0.165378977283713,0.809655237954237,0.143491161378731,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,0.544495022150249,-0.361515186032905,-0.0229239981267579,0.57248536544048,1.66099343141357,1.87960961914809,-0.103584848294977,0.117515919273634,-0.297387835849038,2.63668147346519,1.36974884611229,1.15585268583956,0.0301975119200518,"0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1"
-1.2539489810507,2.20766741118264,-1.91372897556675,-1.85369247610601,-2.0759065311908,-0.163883139744528,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.78323941934206,-1.76980668702003,-1.01685648985405,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.14035422452434,-0.77309049806886,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1"
-1.2539489810507,0.371357496974277,-1.91372897556675,-1.85369247610601,-1.92432808717645,-0.15889701461391,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.37457130286033,-1.76980668702003,-1.01685648985405,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.14035422452434,-0.77309049806886,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-0.0879837372938886,-0.670809309710405,0.468698071091597,0.597001195661929,0.519060884576007,-0.165378977283713,0.782070880006159,0.441569678470139,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.01296279531153,0.213640593712764,0.657676455614657,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.510848274859415,2.44116851820286,2.16764640079264,0.0120112868698021,"0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","1","0"
0.106343803332246,-0.511605924056047,0.405604799009164,0.212725497373389,0.443603238166942,-0.165378977283713,0.672721539670008,0.363864024515648,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,0.544495022150249,0.804437165231061,-0.0229239981267579,0.358675294006555,0.382159234732399,-0.527087000193378,0.125563596083862,-0.134642279885738,0.352258293354106,0.118657674805507,-0.415950607372002,-0.57382009439116,0.0121036005841096,"0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
-1.05962144042456,0.371357496974277,-1.91372897556675,-1.85369247610601,-1.92432808717645,0.506750690323512,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.394046141511865,-1.18968554632701,-0.527087000193378,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.14035422452434,0.298329174021714,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-1.2539489810507,0.545795643486468,-1.91372897556675,-1.85369247610601,-1.93867524564149,0.264425008975507,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.05224817773572,-1.76980668702003,-1.01685648985405,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.35018954107931,0.298329174021714,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","1","0","0"
-0.282311277920023,-0.753347805585505,0.670053687718126,0.804126503500299,0.725089850476675,-0.165378977283713,0.632054491220244,-0.279813125384015,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.00625577753382,0.0225899157170632,0.496381190716194,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.0911776417494672,-0.77309049806886,-0.57382009439116,0.0445751625644455,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
0.106343803332246,1.30299585382414,0.385643858806892,0.511567128438217,0.274679205616475,-0.165378977283713,0.440091054208424,-0.0454344574322262,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.647477294943929,0.382159234732399,0.799948962201642,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.118657674805507,0.298329174021714,-0.57382009439116,0.0171059107064333,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
1.85529166896746,-0.0749897762840029,0.671712109156011,0.805832445736243,0.671222879966352,-0.165378977283713,0.802997167362545,0.0487283844819581,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.399670330097363,1.37388287509879,1.63721543493599,-0.262226079018789,-0.134642279885738,-0.297387835849038,1.7973402072453,1.36974884611229,1.15585268583956,0.0371000966543155,"0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
3.7985670752288,1.0203510102532,0.544834611353429,0.675319370261101,0.455558374818572,-0.165378977283713,0.497654083410261,-0.273527758849036,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.65651473463611,2.00603719644985,2.1709141361849,-0.262226079018789,-0.134642279885738,-0.297387835849038,4.10552868935001,0.298329174021714,-0.57382009439116,0.030043579129615,"0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
-0.0879837372938886,0.430520797984374,0.579499469062379,0.710977522958459,0.538442509276027,-0.165378977283713,0.945492281277031,0.522448028464063,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.05224817773572,0.213640593712764,0.657676455614657,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.510848274859415,2.44116851820286,2.16764640079264,0.0121264182151589,"0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","1","1","0"
0.30067134395838,-0.143912614865857,0.656265134620783,0.224252698109552,0.661585334382212,-0.165378977283713,0.572266697456589,-0.366517647976897,2.93683875646958,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.245403253344165,0.532904295910678,-1.4232880972095,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.32849299136048,-0.620030544913064,-0.57382009439116,0.0440020414097001,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-1.05962144042456,-0.753347805585505,0.418194091949157,0.225675526875173,0.475815618104935,-0.165378977283713,0.330194747676055,-0.328429305461576,1.33222113011716,4.67080745739571,-0.0986825061099302,-0.218092450924824,2.36054788266894,0.804437165231061,-0.0229239981267579,1.05224812059061,-1.18968554632701,-1.8541229625884,3.22788099690507,3.56367797445172,1.65155055176039,-0.930518907969363,-0.77309049806886,-0.57382009439116,0.0210833294789968,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0"
-1.44827652167683,-2.6031150196496,0.392509199128407,0.317126292071705,0.600183260884913,-0.165378977283713,-1.71986144665748,0.668350040907459,0.564348945188091,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.05224817773572,-2.76153032738642,-2.69138943532275,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.35018954107931,-0.77309049806886,-0.57382009439116,0.0232759376318564,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","0","0","0"
-0.282311277920023,0.123641280979091,0.514482479322008,0.324722984353617,0.499308932376666,-0.165378977283713,-0.387161027134769,-1.92760804551641,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.97271356608017,0.0225899157170632,-0.830654771678827,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.0911776417494672,-0.77309049806886,-0.57382009439116,0.0331856537156721,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-1.05962144042456,-0.143912614865857,-1.91372897556675,-1.85369247610601,-1.88202753476786,0.854283611927545,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.876056880313496,-1.18968554632701,-0.527087000193378,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.14035422452434,0.298329174021714,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-0.670966359172292,0.311128133367439,0.36416518215469,0.489472996731925,0.335133982135426,-0.165378977283713,0.5386552670111,0.191905052341255,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.659906886326463,-0.458819344455718,0.0899495833607374,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.930518907969363,1.36974884611229,1.15585268583956,0.0136088746411507,"0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
2.04961920959359,0.657227270118803,0.496903290814209,0.626014614386327,0.438040060117342,-0.165378977283713,0.80590719391511,0.427649097819853,-0.748337225262868,-0.128638193164121,-0.0986825061099302,4.8060244192867,3.26857431292829,4.30229421902296,-0.0229239981267579,0.924719455640205,1.45123981025842,1.70252432302372,0.472533305386233,-0.134642279885738,0.933520619483234,1.7973402072453,2.44116851820286,2.16764640079264,0.0132662772419655,"0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1"
-0.282311277920023,-1.39637764334185,0.412910130577343,0.539614694374927,0.522950513052135,-0.165378977283713,0.162944220535048,-0.642056662535364,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.467487448120769,0.0225899157170632,0.496381190716194,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.0911776417494672,-0.77309049806886,-0.57382009439116,0.0223652655611768,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-0.670966359172292,1.06914953010987,0.689198672362146,0.823820073038558,0.594415875801426,-0.165378977283713,0.294448849636552,-0.97654465913263,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.484783642290911,-0.458819344455718,0.0899495833607374,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.720683591414389,0.298329174021714,-0.57382009439116,0.0551715915255391,"0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
-0.282311277920023,-0.837976104119322,0.523615513681446,0.653492255572199,0.587061606493989,-0.165378977283713,0.698455044814712,0.161868250919715,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.880671618173904,0.0225899157170632,0.496381190716194,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.301012958304441,0.298329174021714,-0.57382009439116,0.0214284224250943,"0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-0.476638818546157,1.7266810793048,0.469744431371266,0.59807753859523,0.322907311806627,-0.165378977283713,-0.558885649553243,-2.16568110874966,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-1.09397843132235,-0.197961905960616,0.310179472540974,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.301012958304441,-0.77309049806886,-0.57382009439116,0.0290493362506692,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1"
-1.44827652167683,-1.49923619719638,0.242710176799288,0.364537791078298,0.362847799032781,-0.165378977283713,-0.0788750553332272,-0.748401923999591,-0.748337225262868,-0.128638193164121,-0.0986825061099302,2.95177236791194,1.45252145240959,1.97038951649503,-0.0229239981267579,1.05224812059061,-2.76153032738642,-1.8541229625884,6.71798807282892,-0.134642279885738,11.3962424898075,-1.35018954107931,-0.77309049806886,-0.57382009439116,0.0143435934516839,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0"
-0.0879837372938886,1.47896486330962,-1.91372897556675,-1.85369247610601,-2.01562391011163,0.19661370719911,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-2.15921944269943,0.213640593712764,0.657676455614657,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.0911776417494672,0.298329174021714,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
2.82692937209813,0.657227270118803,0.607897049408384,0.420814277508935,0.547894456917838,-0.165378977283713,0.594517861715179,-0.220011410373503,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.309431424500839,1.72459300309737,0.606267838159742,-0.262226079018789,-0.134642279885738,-0.297387835849038,2.84651679002017,-0.0588107166751439,1.15585268583956,0.035713354014473,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
-0.670966359172292,-1.0139451136048,0.597769900495419,0.326765684102651,0.674801949735695,-0.165378977283713,0.502797470727182,-0.376568126864066,1.87703511563905,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.05224817773572,-0.458819344455718,-1.58458336210797,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.720683591414389,-0.505235580046216,-0.57382009439116,0.0366734737631344,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","1","0","0"
-1.2539489810507,-1.39637764334185,0.515894874769221,0.444047489891333,0.624878108766926,-0.165378977283713,0.529488156106638,-0.149890391936835,0.564348945188091,4.67080745739571,-0.0986825061099302,-0.218092450924824,2.36054788266894,0.804437165231061,-0.0229239981267579,1.05224812059061,-1.76980668702003,-1.8541229625884,4.972934534867,5.41283810162045,2.62601974556511,-1.35018954107931,-0.237380662023573,-0.57382009439116,0.0261149066385055,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0"
0.883653965836784,1.60511716469678,0.425903418039267,0.552980294552721,0.289566810785368,-0.165378977283713,0.253395695537091,-0.494085049785258,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.576156901080878,0.90828322084486,1.24413114778569,-0.262226079018789,-0.134642279885738,-0.297387835849038,1.16783425758038,-0.77309049806886,-0.57382009439116,0.0225400576777024,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1"
1.07798150646292,0.601975776745021,0.424320571709953,0.231977556228415,0.370750611835772,-0.165378977283713,0.673287677668305,0.325000231931935,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.404984333557694,1.01431355608346,0.00661170105552513,-0.262226079018789,-0.134642279885738,-0.297387835849038,1.16783425758038,-0.415950607372002,-0.57382009439116,0.0134512373773979,"0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
1.27230904708905,-0.286174052220662,0.689198672362146,0.420814277508935,0.705837003813574,-0.165378977283713,0.852211738136079,0.106996453581533,1.87703511563905,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.138059762209749,1.11302543660369,-0.257547399712946,-0.262226079018789,-0.134642279885738,-0.297387835849038,1.16783425758038,-0.237380662023573,1.15585268583956,0.0372203455084556,"0","0","0","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
2.04961920959359,0.430520797984374,0.567455423224015,0.698588364197035,0.526522096746809,-0.165378977283713,0.0979776720237622,-1.09826331094051,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.405851236442143,1.45123981025842,1.70252432302372,-0.262226079018789,-0.134642279885738,-0.297387835849038,2.42684615691022,-0.77309049806886,-0.57382009439116,0.0377477996968775,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-0.0879837372938886,0.430520797984374,0.637661604131204,0.770806249529377,0.596007604336697,-0.165378977283713,0.45150525777325,-0.56139158243015,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.148526357671517,0.213640593712764,0.657676455614657,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.0911776417494672,0.298329174021714,-0.57382009439116,0.0437234709769325,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0"
-1.44827652167683,-1.49923619719638,0.385643858806892,0.108561332908595,0.504314252807267,-0.165378977283713,-0.745964540927696,-2.34953181814384,1.87703511563905,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,1.05224812059061,-2.76153032738642,-3.5286559080571,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.35018954107931,-0.77309049806886,-0.57382009439116,0.022692091253813,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0"
-0.0879837372938886,-0.590259888124136,0.319168927390949,0.443187408697896,0.364484997523647,-0.165378977283713,0.572767734828072,0.354253879811096,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.740816246789226,0.213640593712764,0.657676455614657,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.118657674805507,-0.77309049806886,-0.57382009439116,0.0101554525763838,"1","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
0.106343803332246,-0.924802784346153,0.689198672362146,0.823820073038558,0.758026638034291,-0.165378977283713,0.844478400058615,0.091973242252445,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,0.544495022150249,0.804437165231061,-0.0229239981267579,-0.440336692288506,0.382159234732399,0.799948962201642,0.125563596083862,-0.134642279885738,0.352258293354106,-0.0911776417494672,1.36974884611229,1.15585268583956,0.0377496071643151,"0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
-1.05962144042456,1.64613165771853,0.493308847719723,0.622317175273746,0.352889872389737,-0.165378977283713,0.387903523192338,-0.376712830747057,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.396982720203175,-1.18968554632701,-0.527087000193378,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.14035422452434,0.298329174021714,-0.57382009439116,0.0266328669241929,"0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
0.106343803332246,-1.39637764334185,0.509242453077763,0.638707345908422,0.618293974835128,-0.165378977283713,0.467917361608389,-0.255296381164113,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.442445051459567,0.382159234732399,0.799948962201642,-0.262226079018789,-0.134642279885738,-0.297387835849038,0.32849299136048,-0.77309049806886,-0.57382009439116,0.0267967876977604,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-0.865293899798426,1.0203510102532,0.488578159439082,0.61745093273812,0.399879400888311,-0.165378977283713,0.367971661380502,-0.405332178915144,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.884162535114085,-0.778083046653631,-0.179590017119694,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.930518907969363,0.298329174021714,-0.57382009439116,0.0264800303478461,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","1","0","1"
-0.476638818546157,0.123641280979091,0.520244388874813,0.330649997018355,0.505011695364059,-0.165378977283713,0.560588847986832,-0.0987599377832154,1.33222113011716,-0.128638193164121,-0.0986825061099302,-0.218092450924824,1.45252145240959,0.804437165231061,-0.0229239981267579,-0.258541114107287,-0.197961905960616,-1.01685648985405,0.901142946289163,0.789937783698626,0.677081357955677,-0.510848274859415,-0.415950607372002,-0.57382009439116,0.0257712493319764,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
-1.44827652167683,-0.286174052220662,0.2974190230773,0.219311379744123,0.318079010967698,-0.165378977283713,-0.277284838281449,-1.25066302565128,0.564348945188091,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,0.448501370228701,-2.76153032738642,-2.69138943532275,-0.262226079018789,-0.134642279885738,-0.297387835849038,-1.35018954107931,-0.77309049806886,-0.57382009439116,0.017251800578501,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0"
-0.865293899798426,0.920563324087083,-1.91372897556675,-1.85369247610601,-1.9695405094428,-0.120503851108156,-1.71986144665748,0.668350040907459,-0.748337225262868,-0.128638193164121,-0.0986825061099302,-0.218092450924824,-0.363531408109097,-0.361515186032905,-0.0229239981267579,-0.252073907479677,-0.778083046653631,-0.179590017119694,-0.262226079018789,-0.134642279885738,-0.297387835849038,-0.720683591414389,-0.77309049806886,-0.57382009439116,0.00417695767707584,"0","1","1","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1"
